FPR SUN,FPR Places,FPR DTD,FPR iNaturalist,AUC SUN,AUC Places,AUC DTD,AUC iNaturalist,Combination,Average FPR,Average AUC
0.3788,0.4282,0.5432624113475177,0.2637,0.924326982,0.901702165,0.8698273421985816,0.952321682,"[1, 2, 11]",0.40349060283687943,0.9120445427996453
0.4108,0.4272,0.4985815602836879,0.2889,0.918143163,0.903865493,0.8859731294326242,0.948857191,"[1, 3, 11]",0.40637039007092196,0.914209744108156
0.3764,0.3853,0.4597517730496454,0.2353,0.923346548,0.912874704,0.8978643085106383,0.956640999,"[1, 4, 11]",0.3641879432624114,0.9226816398776596
0.4263,0.4844,0.4852836879432624,0.2856,0.913299138,0.889409294,0.8900099893617022,0.949511653,"[1, 5, 11]",0.42039592198581566,0.9105575185904256
0.3479,0.3833,0.424645390070922,0.233,0.929436849,0.913836047,0.903949019503546,0.957934842,"[1, 6, 11]",0.34721134751773053,0.9262891893758864
0.364,0.3644,0.425709219858156,0.2252,0.925707772,0.918122611,0.9034882056737588,0.958546805,"[1, 7, 11]",0.344827304964539,0.9264663484184397
0.3744,0.3794,0.3975177304964539,0.1597,0.9226380440000002,0.914516137,0.9111770975177303,0.968867825,"[1, 8, 11]",0.32775443262411347,0.9292997758794326
0.4141,0.4281,0.4434397163120567,0.2383,0.914296404,0.903242574,0.894538469858156,0.955997045,"[1, 9, 11]",0.3809849290780142,0.917018623214539
0.4279,0.4634,0.4560283687943262,0.2523,0.905091175,0.8850740770000001,0.887634684397163,0.954445333,"[1, 10, 11]",0.39990709219858156,0.9080613173492906
0.3985,0.4027,0.4836879432624113,0.2523,0.920808447,0.910078113,0.8914725301418439,0.95453745,"[2, 3, 11]",0.38429698581560284,0.919224135035461
0.366,0.3648,0.4427304964539007,0.2055,0.925220156,0.91832934,0.9026815212765956,0.961432612,"[2, 4, 11]",0.34475762411347516,0.9269159073191489
0.4094,0.4542,0.4647163120567376,0.2478,0.916324577,0.896356393,0.895707219858156,0.955277386,"[2, 5, 11]",0.39402907801418435,0.915916393964539
0.334,0.3593,0.4120567375886524,0.202,0.9320765,0.919669992,0.9091653794326242,0.962872198,"[2, 6, 11]",0.3268391843971631,0.930946017358156
0.3501,0.3423,0.4086879432624113,0.1932,0.928226764,0.923467156,0.9084573120567376,0.963296125,"[2, 7, 11]",0.32357198581560287,0.9308618392641844
0.3627,0.3586,0.3806737588652482,0.1334,0.925005847,0.919814819,0.9156846347517732,0.97254704,"[2, 8, 11]",0.30884343971631206,0.9332630851879433
0.3956,0.4024,0.4315602836879432,0.2056,0.917388909,0.909389459,0.9005181436170213,0.96114225,"[2, 9, 11]",0.3587900709219858,0.9221096904042554
0.4121,0.4421,0.4425531914893617,0.2223,0.908638125,0.8915256850000001,0.8932631063829787,0.959561141,"[2, 10, 11]",0.3797632978723404,0.9132470143457446
0.4141,0.3711,0.4056737588652482,0.2403,0.91539259,0.918308981,0.9129599131205672,0.95617046,"[3, 4, 11]",0.35779343971631206,0.9257079860301418
0.4522,0.4596,0.4234042553191489,0.2805,0.906564509,0.896921158,0.9073090141843972,0.9501119,"[3, 5, 11]",0.4039260638297872,0.9152266452960993
0.3799,0.3643,0.376418439716312,0.2258,0.924081225,0.920140926,0.9194375514184396,0.9592731449999998,"[3, 6, 11]",0.336604609929078,0.9307332118546099
0.3951,0.3512,0.373936170212766,0.224,0.919806882,0.923911204,0.9185207712765956,0.958986726,"[3, 7, 11]",0.33605904255319147,0.9303063958191489
0.3981,0.3614,0.349645390070922,0.156,0.916858559,0.920502948,0.9253088138297872,0.968866266,"[3, 8, 11]",0.3162863475177305,0.9328841467074468
0.4301,0.404,0.3891843971631206,0.2264,0.909831934,0.910976895,0.9127621950354612,0.958071519,"[3, 9, 11]",0.36242109929078015,0.9229106357588652
0.4459,0.4447,0.4111702127659574,0.2424,0.90134673,0.89292305,0.9053619539007092,0.956533747,"[3, 10, 11]",0.38604255319148933,0.9140413702251773
0.426,0.4263,0.3925531914893617,0.2399,0.909621803,0.904285995,0.9152667039007092,0.956238645,"[4, 5, 11]",0.3711882978723404,0.9213532867251772
0.3557,0.3378,0.3446808510638298,0.187,0.92687396,0.926225669,0.9269335815602836,0.964735534,"[4, 6, 11]",0.30629521276595745,0.9361921861400708
0.3748,0.3229,0.3466312056737589,0.1855,0.922803816,0.929790354,0.9260021382978724,0.964530721,"[4, 7, 11]",0.3074578014184397,0.9357817573244681
0.3817,0.341,0.3218085106382978,0.1341,0.91916465,0.925856688,0.9316631666666666,0.9726237489999998,"[4, 8, 11]",0.2946521276595745,0.9373270634166666
0.4052,0.3742,0.3558510638297872,0.1883,0.9131568679999996,0.917629091,0.9209133492907802,0.963575843,"[4, 9, 11]",0.3308877659574468,0.928818787822695
0.4216,0.4117,0.3789007092198581,0.2052,0.904919506,0.8997686659999999,0.913173140070922,0.96198872,"[4, 10, 11]",0.35435017730496454,0.9199625080177305
0.3997,0.4213,0.3641843971631205,0.2312,0.917638749,0.904869282,0.9203187783687944,0.95818555,"[5, 6, 11]",0.3540960992907801,0.9252530898421986
0.4115,0.405,0.3583333333333333,0.2257,0.913569769,0.909780273,0.91998339893617,0.958773885,"[5, 7, 11]",0.35013333333333335,0.9255268314840426
0.4192,0.4184,0.3370567375886524,0.1598,0.909629766,0.904905689,0.9261499769503544,0.968221108,"[5, 8, 11]",0.3336141843971631,0.9272266349875886
0.4459,0.4627,0.3771276595744681,0.2307,0.902550947,0.8944444710000001,0.9141832872340424,0.957571653,"[5, 9, 11]",0.37910691489361703,0.9171875895585107
0.4599,0.4962,0.3964539007092199,0.2436,0.8941732649999999,0.87615634,0.9066115,0.95600117,"[5, 10, 11]",0.39903847517730495,0.90823556875
0.3528,0.3309,0.324822695035461,0.1928,0.927055599,0.928451348,0.9278537960992908,0.963569941,"[6, 7, 11]",0.30033067375886524,0.9367326710248227
0.3658,0.3463,0.2969858156028369,0.1345,0.923812472,0.924853652,0.9341648670212768,0.9727262880000002,"[6, 8, 11]",0.2858964539007092,0.9388893197553193
0.3824,0.3769,0.3312056737588652,0.1974,0.918527508,0.916949175,0.923910379432624,0.963172342,"[6, 9, 11]",0.32197641843971636,0.930639851108156
0.4004,0.4145,0.3569148936170213,0.2072,0.910306915,0.899339394,0.917064090425532,0.961870027,"[6, 10, 11]",0.3447537234042553,0.922145106606383
0.3854,0.3394,0.3049645390070922,0.1376,0.9175769,0.926354026,0.9317308368794326,0.971630044,"[7, 8, 11]",0.29184113475177303,0.9368229517198582
0.4031,0.3676,0.3445035460992908,0.1952,0.912303869,0.918900838,0.9215630939716312,0.962766245,"[7, 9, 11]",0.3276008865248227,0.9288835114929078
0.4187,0.4056,0.3608156028368794,0.2062,0.904252143,0.90185601,0.9147026560283688,0.961638445,"[7, 10, 11]",0.34782890070921985,0.9206123135070923
0.425,0.397,0.3296099290780142,0.1486,0.904152211,0.910887642,0.9249351524822697,0.96982927,"[8, 9, 11]",0.32505248226950356,0.9274510688705674
0.4427,0.4343,0.3537234042553192,0.1656,0.896598869,0.894126474,0.9175502056737588,0.968841011,"[8, 10, 11]",0.3490808510638298,0.9192791399184397
0.4745,0.4749,0.3937943262411347,0.2448,0.8860091109999999,0.8807772019999999,0.9025652056737588,0.955085468,"[9, 10, 11]",0.39699858156028367,0.9061092466684397
0.3961,0.4439,0.5576241134751773,0.2707,0.921170577,0.89842701,0.866418255319149,0.951434846,"[0, 1, 2, 11]",0.4170810283687943,0.9093626720797872
0.428,0.4427,0.5109929078014185,0.2953,0.91494366,0.900731245,0.8828430319148937,0.947921779,"[0, 1, 3, 11]",0.4192482269503547,0.9116099289787235
0.3927,0.4001,0.4705673758865248,0.2434,0.920395288,0.909988388,0.8950592269503547,0.955868084,"[0, 1, 4, 11]",0.3766918439716312,0.9203277467375887
0.44,0.4973,0.4941489361702127,0.2905,0.910100719,0.886035198,0.8871174645390071,0.948689568,"[0, 1, 5, 11]",0.4304872340425532,0.9079857373847517
0.3611,0.3954,0.4367021276595744,0.236,0.926804858,0.911155951,0.9015486755319148,0.957361247,"[0, 1, 6, 11]",0.3573005319148936,0.9242176828829788
0.378,0.3772,0.4363475177304964,0.2278,0.922939007,0.915456515,0.9010537925531914,0.957899578,"[0, 1, 7, 11]",0.3548368794326241,0.9243372231382978
0.386,0.3903,0.4024822695035461,0.1619,0.919863094,0.911807103,0.9089486063829788,0.968425118,"[0, 1, 8, 11]",0.3351705673758865,0.9272609803457447
0.4252,0.4412,0.451950354609929,0.2407,0.911047292,0.9000912750000001,0.891941535460993,0.955357637,"[0, 1, 9, 11]",0.38976258865248226,0.9146094348652483
0.4423,0.4755,0.4641843971631205,0.2557,0.901975166,0.8819928260000001,0.8849848475177304,0.953797377,"[0, 1, 10, 11]",0.40942109929078013,0.9056875541294326
0.4123,0.4162,0.4953900709219858,0.2601,0.917598089,0.906966495,0.8883568439716312,0.95365662,"[0, 2, 3, 11]",0.39599751773049646,0.9166445119929078
0.3811,0.3777,0.4484042553191489,0.2118,0.922232241,0.915462359,0.8998857021276595,0.960708322,"[0, 2, 4, 11]",0.3547510638297872,0.9245721560319148
0.4267,0.4711,0.4785460992907801,0.2539,0.913110611,0.893002912,0.8928331826241135,0.954505261,"[0, 2, 5, 11]",0.40756152482269503,0.9133629916560284
0.349,0.3708,0.4198581560283688,0.2052,0.929424823,0.91700934,0.9067752978723403,0.9623263,"[0, 2, 6, 11]",0.3362145390070922,0.9288839402180851
0.3645,0.3571,0.4177304964539007,0.1977,0.925438149,0.920820441,0.9060254875886524,0.962684761,"[0, 2, 7, 11]",0.3342576241134752,0.9287422096471631
0.3775,0.3692,0.3890070921985815,0.1361,0.922206003,0.917115607,0.9134555549645388,0.97213022,"[0, 2, 8, 11]",0.3179517730496454,0.9312268462411347
0.4096,0.4181,0.4404255319148936,0.2102,0.914120805,0.906246827,0.8979406312056737,0.960542798,"[0, 2, 9, 11]",0.3695813829787234,0.9197127653014184
0.4246,0.4514,0.450886524822695,0.225,0.905512633,0.888453268,0.8906173705673759,0.958946896,"[0, 2, 10, 11]",0.3879716312056738,0.9108825418918439
0.4271,0.3824,0.4171985815602836,0.2445,0.912313625,0.915547978,0.9103857411347516,0.955390197,"[0, 3, 4, 11]",0.3677996453900709,0.923409385283688
0.4636,0.4728,0.4359929078014184,0.2852,0.903278051,0.893695089,0.9046662836879432,0.949296382,"[0, 3, 5, 11]",0.41439822695035466,0.9127339514219858
0.3933,0.3774,0.3852836879432624,0.2307,0.921340159,0.917582856,0.9172478421985816,0.958693128,"[0, 3, 6, 11]",0.34667092198581556,0.9287159962996454
0.4079,0.3654,0.3845744680851063,0.2295,0.916932151,0.921365701,0.916288579787234,0.958330563,"[0, 3, 7, 11]",0.3468436170212766,0.9282292486968086
0.4108,0.3736,0.3570921985815602,0.1589,0.913967366,0.917916845,0.9232690336879432,0.968406472,"[0, 3, 8, 11]",0.3250980496453901,0.9308899291719858
0.4444,0.4172,0.3984042553191489,0.2311,0.906501385,0.907975303,0.9103920585106382,0.957435556,"[0, 3, 9, 11]",0.37277606382978723,0.9205760756276595
0.4564,0.4532,0.4161347517730496,0.2444,0.898173374,0.88997193,0.9029216684397164,0.9558860149999998,"[0, 3, 10, 11]",0.3925336879432624,0.9117382468599291
0.4381,0.4397,0.4047872340425532,0.2466,0.906526799,0.90128563,0.912899980496454,0.955552584,"[0, 4, 5, 11]",0.38229680851063824,0.9190662483741134
0.3721,0.3515,0.352127659574468,0.191,0.924302382,0.923874352,0.9249962464539008,0.964266402,"[0, 4, 6, 11]",0.316681914893617,0.9343598456134752
0.386,0.3349,0.352127659574468,0.1889,0.920092738,0.927436879,0.924024175531915,0.9639963669999998,"[0, 4, 7, 11]",0.31548191489361704,0.9338875398829787
0.3931,0.3513,0.3299645390070922,0.137,0.916430489,0.923444535,0.9298398049645392,0.972251721,"[0, 4, 8, 11]",0.30284113475177304,0.9354916374911348
0.4176,0.3867,0.3640070921985815,0.1921,0.910008812,0.914838911,0.9187990638297872,0.963052189,"[0, 4, 9, 11]",0.3401017730496454,0.9266747439574468
0.4357,0.4242,0.3861702127659574,0.2088,0.901904444,0.8969944799999999,0.9109563014184396,0.961445575,"[0, 4, 10, 11]",0.36371755319148935,0.9178252001046099
0.4116,0.4331,0.373936170212766,0.2343,0.914863002,0.902061224,0.9183101702127658,0.957692338,"[0, 5, 6, 11]",0.36323404255319147,0.9232316835531915
0.4243,0.417,0.3680851063829787,0.2301,0.910661272,0.906990998,0.9179388741134752,0.958211638,"[0, 5, 7, 11]",0.35987127659574464,0.9234506955283688
0.4301,0.4285,0.3453900709219858,0.1609,0.906686939,0.902063839,0.9242813173758866,0.96783995,"[0, 5, 8, 11]",0.34122251773049644,0.9252180113439716
0.4574,0.4742,0.3859929078014184,0.2353,0.899177651,0.891167676,0.9120111223404256,0.95702741,"[0, 5, 9, 11]",0.3882232269503546,0.9148459648351064
0.4703,0.5045,0.4040780141843971,0.248,0.8909474820000001,0.872965977,0.904345570921986,0.955433753,"[0, 5, 10, 11]",0.40671950354609926,0.9059231957304965
0.364,0.3419,0.3312056737588652,0.1964,0.924620033,0.926240553,0.9261586560283688,0.963182183,"[0, 6, 7, 11]",0.30837641843971625,0.9350503562570922
0.3746,0.356,0.3026595744680851,0.1368,0.921351217,0.922588831,0.9326239166666668,0.97247999,"[0, 6, 8, 11]",0.29251489361702127,0.9372609886666667
0.3941,0.3882,0.3384751773049645,0.1983,0.915682377,0.914327826,0.9221123865248227,0.962794787,"[0, 6, 9, 11]",0.3297687943262411,0.9287293441312057
0.4123,0.4248,0.3648936170212766,0.2102,0.907554802,0.8967135780000001,0.9151500336879432,0.961475244,"[0, 6, 10, 11]",0.35304840425531914,0.9202234144219859
0.3961,0.3482,0.3141843971631206,0.141,0.914944517,0.924062862,0.9301349113475176,0.9713185740000002,"[0, 7, 8, 11]",0.29987109929078015,0.9351152160868794
0.4155,0.3801,0.350886524822695,0.1996,0.909283912,0.916253001,0.919695439716312,0.962319585,"[0, 7, 9, 11]",0.33652163120567374,0.9268879844290779
0.4284,0.4127,0.3680851063829787,0.2111,0.901351886,0.899213853,0.9127343333333332,0.961172989,"[0, 7, 10, 11]",0.35507127659574467,0.9186182653333334
0.4371,0.4066,0.3368794326241134,0.1511,0.901038145,0.908126677,0.9231813138297872,0.969518855,"[0, 8, 9, 11]",0.33291985815602837,0.9254662477074468
0.4534,0.4432,0.3606382978723404,0.1665,0.8936048590000001,0.8913794690000001,0.9156930283687944,0.968506185,"[0, 8, 10, 11]",0.35593457446808513,0.9172958853421986
0.4841,0.4856,0.4024822695035461,0.2493,0.882597488,0.877634089,0.9003969609929077,0.9545935559999998,"[0, 9, 10, 11]",0.40537056737588656,0.9038055234982268
0.4131,0.415,0.4842198581560283,0.2614,0.917255892,0.906914962,0.8905364060283688,0.953278591,"[1, 2, 3, 11]",0.39342996453900714,0.9169964627570922
0.3837,0.3789,0.4471631205673759,0.213,0.921724778,0.915221097,0.901614019503546,0.960170187,"[1, 2, 4, 11]",0.35569078014184397,0.9246825203758866
0.4256,0.469,0.4673758865248227,0.2562,0.912644268,0.892912723,0.894941730496454,0.954130245,"[1, 2, 5, 11]",0.40454397163120565,0.9136572416241135
0.3485,0.372,0.4115248226950355,0.2041,0.92915231,0.916932041,0.9086012269503546,0.962301556,"[1, 2, 6, 11]",0.3340312056737588,0.9292467834875886
0.366,0.3546,0.4083333333333333,0.1974,0.925280426,0.920964426,0.9079439166666669,0.962653042,"[1, 2, 7, 11]",0.33158333333333334,0.9292104526666667
0.3754,0.369,0.3813829787234042,0.1362,0.922007272,0.917260376,0.9151163439716312,0.971874981,"[1, 2, 8, 11]",0.31549574468085106,0.9315647432429077
0.4078,0.4149,0.4276595744680851,0.2072,0.914197883,0.906620502,0.9002445726950354,0.960654841,"[1, 2, 9, 11]",0.3643898936170213,0.9204294496737588
0.4252,0.4503,0.4421985815602837,0.2266,0.905172294,0.8884377999999999,0.8926575780141844,0.9589571369999998,"[1, 2, 10, 11]",0.38607464539007086,0.9113062022535461
0.4288,0.3868,0.4120567375886524,0.2509,0.91166128,0.915047914,0.9118046560283688,0.954575482,"[1, 3, 4, 11]",0.36963918439716315,0.9232723330070922
0.4658,0.4759,0.4274822695035461,0.2907,0.90264864,0.8933173560000001,0.9064212375886525,0.948627472,"[1, 3, 5, 11]",0.4149705673758865,0.9127536763971631
0.393,0.3788,0.375354609929078,0.2278,0.920912529,0.917244959,0.9187469485815604,0.958396297,"[1, 3, 6, 11]",0.3437386524822695,0.92882518339539
0.4102,0.3653,0.376595744680851,0.2302,0.91661041,0.921247477,0.9178973368794326,0.958038879,"[1, 3, 7, 11]",0.34557393617021276,0.9284485257198581
0.4128,0.3734,0.350709219858156,0.1644,0.913606487,0.917790341,0.924635620567376,0.967913209,"[1, 3, 8, 11]",0.325327304964539,0.930986414391844
0.4439,0.4188,0.3906028368794326,0.2327,0.9063912,0.908039031,0.9123386028368796,0.9572640890000002,"[1, 3, 9, 11]",0.3715007092198581,0.9210082307092199
0.4592,0.4555,0.4122340425531915,0.2462,0.8976628389999999,0.889688626,0.904637535460993,0.955621118,"[1, 3, 10, 11]",0.3932835106382979,0.9119025296152483
0.4407,0.4441,0.3969858156028368,0.251,0.905757866,0.900738305,0.9142984219858156,0.954758943,"[1, 4, 5, 11]",0.3831964539007092,0.9188883839964539
0.3715,0.3519,0.3468085106382979,0.1916,0.923745509,0.923381794,0.9261581329787234,0.963839123,"[1, 4, 6, 11]",0.3154521276595745,0.9342811397446809
0.3876,0.3356,0.3489361702127659,0.1916,0.919634656,0.927163397,0.9252945939716312,0.963572704,"[1, 4, 7, 11]",0.3159340425531915,0.9339163377429078
0.3937,0.3507,0.325177304964539,0.1397,0.915940676,0.923173907,0.9309190336879434,0.97168038,"[1, 4, 8, 11]",0.3023193262411347,0.9354284991719858
0.4199,0.3871,0.3586879432624113,0.1951,0.90975951,0.914729234,0.9203916684397164,0.962747973,"[1, 4, 9, 11]",0.3401969858156028,0.9269070963599291
0.4368,0.4261,0.3829787234042553,0.2115,0.901282237,0.89657665,0.9123679432624112,0.961058752,"[1, 4, 10, 11]",0.36434468085106386,0.9178213955656028
0.4139,0.4349,0.3636524822695035,0.2365,0.914328634,0.901688413,0.919798945035461,0.957408553,"[1, 5, 6, 11]",0.36223812056737587,0.9233061362588653
0.4234,0.4193,0.3640070921985815,0.2321,0.910237995,0.906838978,0.9195259131205674,0.957931114,"[1, 5, 7, 11]",0.35970177304964535,0.9236335000301419
0.4305,0.4305,0.3407801418439716,0.1656,0.906241605,0.901915199,0.925657104609929,0.967370228,"[1, 5, 8, 11]",0.3418450354609929,0.9252960341524822
0.4576,0.4743,0.3780141843971631,0.2343,0.8989676389999999,0.891208652,0.9139401028368792,0.956885486,"[1, 5, 9, 11]",0.38605354609929077,0.9152504699592198
0.4743,0.5071,0.3985815602836879,0.2538,0.890363966,0.8726696449999999,0.9060726613475176,0.955207294,"[1, 5, 10, 11]",0.408445390070922,0.9060783915868794
0.3667,0.3423,0.3274822695035461,0.198,0.9244023529999998,0.9261254980000002,0.9275521932624116,0.963211609,"[1, 6, 7, 11]",0.3086205673758865,0.9353229133156029
0.3764,0.3559,0.2992907801418439,0.1355,0.921106317,0.922480339,0.9338195407801418,0.972309139,"[1, 6, 8, 11]",0.29177269503546094,0.9374288339450355
0.3945,0.3895,0.3329787234042553,0.1982,0.915673445,0.914392723,0.9238188333333331,0.962967891,"[1, 6, 9, 11]",0.3287946808510638,0.9292132230833333
0.4127,0.4243,0.3551418439716312,0.2089,0.907170414,0.896468901,0.9166834911347518,0.961548492,"[1, 6, 10, 11]",0.3502604609929078,0.9204678245336879
0.3992,0.3517,0.3095744680851063,0.1455,0.914825236,0.92417288,0.931458870567376,0.971154526,"[1, 7, 8, 11]",0.3014936170212766,0.935402878141844
0.4163,0.3777,0.3421985815602837,0.1968,0.909399656,0.916550037,0.9215303031914892,0.962494942,"[1, 7, 9, 11]",0.33324964539007096,0.9274937345478724
0.432,0.4186,0.3622340425531914,0.2127,0.901071589,0.8991704269999999,0.9143758829787232,0.961245626,"[1, 7, 10, 11]",0.3563835106382979,0.9189658812446808
0.4389,0.407,0.3292553191489362,0.1518,0.901136256,0.908450556,0.9248427659574469,0.969457181,"[1, 8, 9, 11]",0.331738829787234,0.9259716897393617
0.4513,0.4415,0.3533687943262411,0.1642,0.8933019289999999,0.891349112,0.9171681719858156,0.968359213,"[1, 8, 10, 11]",0.3525921985815603,0.9175446064964539
0.4838,0.4835,0.3943262411347518,0.246,0.882530703,0.8778138209999999,0.9024307819148936,0.954814865,"[1, 9, 10, 11]",0.401906560283688,0.9043975427287233
0.4233,0.3693,0.4044326241134752,0.2259,0.911927812,0.919417213,0.9144102517730496,0.958440972,"[2, 3, 4, 11]",0.3557331560283688,0.9260490621932624
0.4565,0.4531,0.4171985815602836,0.2613,0.90389455,0.8990170860000001,0.9097898138297872,0.953295068,"[2, 3, 5, 11]",0.3970246453900709,0.9164991294574468
0.3886,0.3581,0.3668439716312057,0.2002,0.921857909,0.921937755,0.9217706684397162,0.9622628330000002,"[2, 3, 6, 11]",0.3284359929078014,0.9319572913599291
0.405,0.3504,0.3719858156028369,0.206,0.917428343,0.925508389,0.9207104840425532,0.961802642,"[2, 3, 7, 11]",0.3333464539007092,0.9313624645106383
0.408,0.3623,0.3413120567375886,0.1469,0.914246453,0.921981182,0.9270639485815604,0.970786965,"[2, 3, 8, 11]",0.3146280141843971,0.9335196371453901
0.4356,0.3998,0.3796099290780141,0.2064,0.907562501,0.912950956,0.9159850195035462,0.96132259,"[2, 3, 9, 11]",0.3553524822695035,0.9244552666258865
0.4472,0.4387,0.4028368794326241,0.22,0.899462522,0.895057901,0.90816164893617,0.95971158,"[2, 3, 10, 11]",0.377184219858156,0.9155984129840425
0.4376,0.4268,0.3909574468085106,0.2238,0.906394688,0.905768658,0.9171401028368796,0.958752827,"[2, 4, 5, 11]",0.3697893617021277,0.9220140689592199
0.3711,0.3367,0.3398936170212766,0.1716,0.924123872,0.927497622,0.928678934397163,0.967091832,"[2, 4, 6, 11]",0.3048234042553191,0.9368480650992907
0.3858,0.3221,0.3402482269503546,0.1724,0.919885562,0.93087691,0.9276169521276596,0.966740586,"[2, 4, 7, 11]",0.3051370567375886,0.9362800025319149
0.3937,0.3416,0.3182624113475177,0.1262,0.916019927,0.926843416,0.9329063031914894,0.974115727,"[2, 4, 8, 11]",0.29494060283687945,0.9374713432978723
0.4138,0.3704,0.349822695035461,0.1711,0.910274772,0.919031462,0.923498640070922,0.966201837,"[2, 4, 9, 11]",0.32628067375886527,0.9297516777677304
0.4271,0.4085,0.3721631205673759,0.1889,0.902457848,0.901383754,0.915400370567376,0.964594969,"[2, 4, 10, 11]",0.34916578014184396,0.9209592353918439
0.406,0.4143,0.3530141843971631,0.2088,0.915673716,0.90709887,0.9230481843971632,0.961476232,"[2, 5, 6, 11]",0.3455285460992908,0.9268242505992907
0.4168,0.3997,0.3542553191489361,0.2034,0.9114387,0.911783431,0.9225561808510638,0.961837686,"[2, 5, 7, 11]",0.34353882978723405,0.9269039994627659
0.4237,0.4137,0.3296099290780142,0.1448,0.907277102,0.906803424,0.9283065177304968,0.970394566,"[2, 5, 8, 11]",0.3279524822695036,0.9281954024326242
0.4491,0.4559,0.3643617021276595,0.2082,0.900546307,0.896852959,0.9177958617021278,0.961083154,"[2, 5, 9, 11]",0.36939042553191487,0.9190695704255318
0.4631,0.4886,0.3867021276595744,0.2241,0.892538727,0.8786757270000001,0.9097786258865246,0.959448118,"[2, 5, 10, 11]",0.3906255319148936,0.9101102994716312
0.3648,0.3293,0.3223404255319149,0.1777,0.9254163679999998,0.930246186,0.9303381578014184,0.966638046,"[2, 6, 7, 11]",0.2985351063829787,0.9381596894503546
0.4332,0.4317,0.4975177304964539,0.2698,0.913946573,0.903724211,0.887353065602837,0.952336973,"[0, 1, 2, 3, 11]",0.4080544326241135,0.9143402056507093
0.4,0.3939,0.4567375886524822,0.2218,0.918646648,0.91228288,0.8987577677304965,0.959387715,"[0, 1, 2, 4, 11]",0.3681093971631206,0.9222687526826241
